,Distance,Cell_Types,isADoublet,Group_Cluster
Cell_1264,0.987086068403951,5,FALSE,5
Cell_1277,0.969306996208389,7-8-1-3-5-even,TRUE,5
Cell_1280,0.685787652825056,5,FALSE,5
Cell_1284,0.98655630472077,4,FALSE,5
Cell_1288,0.968039323279163,5,FALSE,5
Cell_1304,0.9865524677873,5,FALSE,5
Cell_1324,0.957191159102507,5,FALSE,5
Cell_1348,0.921892509023516,5,FALSE,5
Cell_1370,0.924352372142608,5,FALSE,5
Cell_1376,0.920738741398643,5,FALSE,5
Cell_1383,0.745167519929835,5,FALSE,5
Cell_1393,0.855645960679077,5,FALSE,5
Cell_1395,0.995164172027668,2,FALSE,5
Cell_1406,0.964244170700783,5,FALSE,5
Cell_1412,0.72123801406788,5-9-one,TRUE,5
Cell_1420,0.795720817349427,5,FALSE,5
Cell_1437,0.942663215935847,5,FALSE,5
Cell_1441,0.824385666657446,4,FALSE,5
Cell_1451,0.89910157354254,5,FALSE,5
Cell_1457,0.867690388793848,5,FALSE,5
Cell_1473,0.843090572696758,5,FALSE,5
Cell_1505,0.889066342334706,5,FALSE,5
Cell_1515,0.995843237752087,3,FALSE,5
Cell_1523,0.958648978959024,7-8-1-3-6-2-4-two,TRUE,5
Cell_1528,0.94941414748003,7-8-1-3-6-2-4-two,TRUE,5
Cell_1529,0.981596450540316,7-8-1-3-6-2-4-two,TRUE,5
Cell_1536,0.867653052134035,5,FALSE,5
Cell_1545,0.901675468266576,5,FALSE,5
Cell_1559,0.849527206628331,5,FALSE,5
Cell_1564,0.933942670045573,5,FALSE,5
Cell_1565,0.929290987945597,4,FALSE,5
Cell_1576,0.872062859487586,5,FALSE,5
Cell_1579,0.930187404754168,5,FALSE,5
Cell_1581,0.927679437770256,4,FALSE,5
Cell_1583,0.955577476414572,5,FALSE,5
Cell_1584,0.817527012371737,7-8-1-3-6-2-4-two,TRUE,5
Cell_1586,0.887468791934842,5,FALSE,5
Cell_1603,0.833609031296274,5,FALSE,5
Cell_1604,0.899011682440533,7,FALSE,5
Cell_1624,0.951330921576329,5,FALSE,5
Cell_1630,0.915634659778245,5,FALSE,5
Cell_1633,0.983887346087508,6,FALSE,5
Cell_1664,0.975398245534636,5,FALSE,5
Cell_1665,0.97689389557461,5,FALSE,5
Cell_1673,0.988217937941211,7-8-1-3-5-two,TRUE,5
Cell_1678,0.968030831016566,5,FALSE,5
Cell_1681,0.980876327739854,7-8-1-3-10-two,TRUE,5
Cell_1697,0.914217508538735,5,FALSE,5
Cell_1702,0.794312937478374,5,FALSE,5
Cell_1707,0.940909185648034,5,FALSE,5
Cell_1710,0.979527504122211,5,FALSE,5
Cell_1726,0.926254999564942,5,FALSE,5
Cell_1738,0.939792132411625,5,FALSE,5
Cell_1745,0.938573960588983,5,FALSE,5
Cell_1768,0.829701701442548,5-9-one,TRUE,5
Cell_1773,0.988359738338909,5,FALSE,5
Cell_1774,0.861647144726589,5,FALSE,5
Cell_1781,0.95201782269816,5,FALSE,5
Cell_1787,0.936255645730667,5,FALSE,5
Cell_1790,0.95909440895149,5,FALSE,5
Cell_1797,0.938747311462334,7,FALSE,5
Cell_1839,0.908448099792051,5,FALSE,5
Cell_1843,0.80068710657476,5,FALSE,5
Cell_1859,0.961814366842949,5,FALSE,5
Cell_1864,0.957002577088179,4,FALSE,5
Cell_1876,0.945679735076437,5,FALSE,5
Cell_1880,0.817565624345333,4,FALSE,5
Cell_1890,0.796058948634193,5,FALSE,5
Cell_1900,0.957583776811271,5,FALSE,5
Cell_1908,0.94431242600537,5,FALSE,5
Cell_1932,0.92843174427227,7,FALSE,5
Cell_1954,0.963389180542976,7,FALSE,5
Cell_1960,0.923280546823952,7,FALSE,5
Cell_1977,0.911625574783206,4,FALSE,5
Cell_1979,0.845541237297062,5,FALSE,5
Cell_2001,0.872505178001847,5,FALSE,5
Cell_2003,0.74860536952406,5,FALSE,5
Cell_2008,0.834209773000425,5,FALSE,5
Cell_2012,0.940427835119722,5-6-2-4-two,TRUE,5
Cell_2016,0.87077277217485,5,FALSE,5
Cell_2017,0.925608924284719,4,FALSE,5
Cell_2020,0.869585399507902,4,FALSE,5
Cell_2028,0.996872218407253,4,FALSE,5
Cell_2032,0.984615805666442,5,FALSE,5
Cell_2065,0.951933698002492,5,FALSE,5
Cell_2074,0.803723689039995,4,FALSE,5
Cell_2091,0.64171951773705,7,FALSE,5
Cell_2098,0.932845126715811,5,FALSE,5
Cell_2101,0.921220685348939,5,FALSE,5
Cell_2118,0.890979347988352,5,FALSE,5
Cell_2142,0.883917246622765,5,FALSE,5
Cell_2154,0.95498238005182,5,FALSE,5
Cell_2158,0.841474030285833,5,FALSE,5
Cell_2159,0.984144337858558,5-6-2-4-even,TRUE,5
Cell_2160,0.969980373370314,5,FALSE,5
Cell_2161,0.900936671543607,7,FALSE,5
Cell_2162,0.856805957479595,5,FALSE,5
Cell_2172,0.758123854716503,10-5-two,TRUE,5
Cell_2194,0.865359747472677,5,FALSE,5
Cell_2197,0.913043676729721,5,FALSE,5
Cell_2198,0.956972484508093,4,FALSE,5
Cell_2213,0.951367018833157,7,FALSE,5
Cell_2218,0.952847796300621,7-8-1-3-6-2-4-one,TRUE,5
Cell_2221,0.861893957023953,9,FALSE,5
Cell_2232,0.903818618473645,5,FALSE,5
Cell_2236,0.898264319517343,4,FALSE,5
Cell_2246,0.878082404443624,7,FALSE,5
Cell_2251,0.850620159561334,5,FALSE,5
Cell_2258,0.98711673464697,5,FALSE,5
Cell_2263,0.865753463848712,5,FALSE,5
Cell_2264,0.986782031067145,7,FALSE,5
Cell_2280,0.969981689405219,5,FALSE,5
Cell_2288,0.784695032527527,5,FALSE,5
Cell_2293,0.943004852736525,7-8-1-3-6-2-4-even,TRUE,5
Cell_2303,0.997779394943081,7-8-1-3-5-even,TRUE,5
Cell_2323,0.840701403886894,5,FALSE,5
Cell_2334,0.879172826559155,7,FALSE,5
Cell_2361,0.994281313453838,5,FALSE,5
Cell_2362,0.912664973572766,5,FALSE,5
Cell_2364,0.910438667321223,7,FALSE,5
Cell_2365,0.872281724751845,5,FALSE,5
Cell_2366,0.96411647327954,4,FALSE,5
Cell_2378,0.80387921509661,5,FALSE,5
Cell_2418,0.869828576846385,5,FALSE,5
Cell_2421,0.977303599318259,5,FALSE,5
Cell_2428,0.966268643058118,7-8-1-3-6-2-4-even,TRUE,5
Cell_2434,0.82204439635327,5,FALSE,5
Cell_2438,0.977932913290478,5,FALSE,5
Cell_2452,0.987042817167692,5,FALSE,5
Cell_2453,0.977275692300746,5,FALSE,5
Cell_2457,0.896625678236782,5,FALSE,5
Cell_2468,0.806165752600325,5,FALSE,5
Cell_2483,0.902440483790397,5,FALSE,5
Cell_2487,0.801745265529457,4,FALSE,5
Cell_2493,0.925458090532242,5,FALSE,5
Cell_2508,0.883043037983793,5-9-one,TRUE,5
Cell_2511,0.9412334883066,5,FALSE,5
Cell_2514,0.981404875528628,5,FALSE,5
Cell_2516,0.886736101253428,5,FALSE,5
Cell_2521,0.981849177468459,5,FALSE,5
Cell_2531,0.970291416954028,5,FALSE,5
Cell_2540,0.97730266611246,5,FALSE,5
Cell_2545,0.80487564049396,5,FALSE,5
Cell_2547,0.915845616913689,5,FALSE,5
Cell_2549,0.83385828325937,5,FALSE,5
Cell_2563,0.94986949375955,5,FALSE,5
Cell_2569,0.939307560557573,5,FALSE,5
Cell_2592,0.95714078919013,4,FALSE,5
Cell_2600,0.898192660504502,5,FALSE,5
Cell_2602,0.947546827825539,5,FALSE,5
Cell_2603,0.954137900565912,5,FALSE,5
Cell_2609,0.943551427539087,4,FALSE,5
Cell_2612,0.824859606752821,4,FALSE,5
Cell_2630,0.836175364112127,5,FALSE,5
Cell_2636,0.862436010213225,5,FALSE,5
Cell_2638,0.952358570537373,5,FALSE,5
Cell_2647,0.913734386050157,5,FALSE,5
Cell_2648,0.848805518642271,5,FALSE,5
Cell_2649,0.911078186389908,5,FALSE,5
Cell_2653,0.874117987572403,4,FALSE,5
Cell_2659,0.940208156704252,4,FALSE,5
Cell_2664,0.887679217977617,5,FALSE,5
Cell_2670,0.867991462611485,5,FALSE,5
Cell_2672,0.990333697488041,4,FALSE,5
Cell_2674,0.970485843072977,4,FALSE,5
Cell_2707,0.956297028997762,5,FALSE,5
Cell_2709,0.933934021212745,4,FALSE,5
Cell_2713,0.986843273239294,5,FALSE,5
Cell_2727,0.965595133638368,5,FALSE,5
Cell_2,0.999918072054676,2,FALSE,6
Cell_4,0.999981657577267,6,FALSE,6
Cell_16,0.999726125227885,2,FALSE,6
Cell_18,0.999776900308951,2,FALSE,6
Cell_29,0.998232020399114,6,FALSE,6
Cell_30,0.999676993444608,2,FALSE,6
Cell_31,0.991484911521381,5-6-2-4-two,TRUE,6
Cell_33,0.999150272311738,2,FALSE,6
Cell_36,0.999074545093849,2,FALSE,6
Cell_44,0.996588037332157,6,FALSE,6
Cell_47,0.999047677784096,6,FALSE,6
Cell_58,0.999099203423078,2,FALSE,6
Cell_60,0.999372364507158,2,FALSE,6
Cell_76,0.999855872541444,2,FALSE,6
Cell_99,0.999713057643147,6,FALSE,6
Cell_101,0.998845746352206,2,FALSE,6
Cell_108,0.996969578758749,2,FALSE,6
Cell_133,0.998584680816552,2,FALSE,6
Cell_137,0.998852947599499,2,FALSE,6
Cell_138,0.999367726505235,2,FALSE,6
Cell_179,0.999461855365741,2,FALSE,6
Cell_186,0.998412639852782,2,FALSE,6
Cell_190,0.993519874626146,6,FALSE,6
Cell_196,0.999960363679122,2,FALSE,6
Cell_203,0.99901003234914,6,FALSE,6
Cell_204,0.998031332810313,6,FALSE,6
Cell_207,0.999836364642146,2,FALSE,6
Cell_208,0.996470772579584,5-6-2-4-one,TRUE,6
Cell_211,0.999882678889811,2,FALSE,6
Cell_213,0.989507349643136,6,FALSE,6
Cell_222,0.981681693618028,6,FALSE,6
Cell_241,0.99912623853068,5-6-2-4-even,TRUE,6
Cell_244,0.999892394483069,5-6-2-4-even,TRUE,6
Cell_252,0.995635415007502,6,FALSE,6
Cell_256,0.999668102243466,2,FALSE,6
Cell_259,0.997843993609716,2,FALSE,6
Cell_266,0.999337166894301,6,FALSE,6
Cell_292,0.999059260378609,5-6-2-4-even,TRUE,6
Cell_316,0.999707456530544,6,FALSE,6
Cell_383,0.999853117513998,6,FALSE,6
Cell_391,0.999791060562737,2,FALSE,6
Cell_399,0.997352203170832,5-6-2-4-one,TRUE,6
Cell_449,0.999980225576356,2,FALSE,6
Cell_455,0.999515973815594,2,FALSE,6
Cell_460,0.998571678206317,2,FALSE,6
Cell_503,0.999911492628416,2,FALSE,6
Cell_536,0.998753389728368,6,FALSE,6
Cell_547,0.999962310645299,2,FALSE,6
Cell_609,0.999911178006983,6,FALSE,6
Cell_619,0.999747595985324,2,FALSE,6
Cell_668,0.99997933408166,6,FALSE,6
Cell_703,0.999831422291553,6,FALSE,6
Cell_704,0.967804055203929,6,FALSE,6
Cell_710,0.999784081503448,2,FALSE,6
Cell_712,0.999642734032652,2,FALSE,6
Cell_714,0.999952615191251,2,FALSE,6
Cell_719,0.999861041625318,2,FALSE,6
Cell_726,0.999460834933265,2,FALSE,6
Cell_727,0.997388443263924,6,FALSE,6
Cell_733,0.99998683585032,6,FALSE,6
Cell_734,0.999890001169989,6,FALSE,6
Cell_741,0.996540833807813,6,FALSE,6
Cell_751,0.999000294257512,6,FALSE,6
Cell_775,0.999981689247383,2,FALSE,6
Cell_776,0.999856499918551,2,FALSE,6
Cell_780,0.999124201862047,2,FALSE,6
Cell_785,0.999804968639728,6,FALSE,6
Cell_792,0.997333951335928,6,FALSE,6
Cell_802,0.999935242434535,2,FALSE,6
Cell_813,0.999828300901636,6,FALSE,6
Cell_818,0.99973521159096,2,FALSE,6
Cell_833,0.994560617681707,6,FALSE,6
Cell_841,0.99990826205049,2,FALSE,6
Cell_842,0.99998961275462,2,FALSE,6
Cell_880,0.998573322294063,6,FALSE,6
Cell_898,0.999485073704744,2,FALSE,6
Cell_902,0.997312244285899,6,FALSE,6
Cell_913,0.999572457880607,6,FALSE,6
Cell_917,0.999207797794181,6,FALSE,6
Cell_920,0.999612375352579,2,FALSE,6
Cell_935,0.999984357231829,2,FALSE,6
Cell_939,0.999979737360827,2,FALSE,6
Cell_941,0.997357724580316,2,FALSE,6
Cell_948,0.999227844151098,2,FALSE,6
Cell_951,0.999574390091666,6,FALSE,6
Cell_963,0.997664174303721,6,FALSE,6
Cell_968,0.999064030663132,2,FALSE,6
Cell_970,0.996858058968388,2,FALSE,6
Cell_971,0.999206052343052,2,FALSE,6
Cell_973,0.994953213789384,6,FALSE,6
Cell_976,0.998563043509969,2,FALSE,6
Cell_979,0.999851534444725,2,FALSE,6
Cell_985,0.999606605926416,2,FALSE,6
Cell_1003,0.997595493607704,6,FALSE,6
Cell_1024,0.999932148691878,2,FALSE,6
Cell_1058,0.999970079678755,2,FALSE,6
Cell_1063,0.996920694066684,5-6-2-4-two,TRUE,6
Cell_1066,0.998135967946296,4,FALSE,6
Cell_1068,0.997075405990587,2,FALSE,6
Cell_1069,0.999978961617453,2,FALSE,6
Cell_1072,0.999261835106407,6,FALSE,6
Cell_1076,0.996875470951739,6,FALSE,6
Cell_1077,0.99947959821251,2,FALSE,6
Cell_1083,0.999831802831329,2,FALSE,6
Cell_1086,0.999826256639837,6,FALSE,6
Cell_1094,0.999866330797637,2,FALSE,6
Cell_1105,0.999830161792629,2,FALSE,6
Cell_1106,0.99997233562933,2,FALSE,6
Cell_1112,0.999921855638928,5-6-2-4-two,TRUE,6
Cell_1132,0.999959920325808,6,FALSE,6
Cell_1134,0.999914206073266,2,FALSE,6
Cell_1138,0.99998490928388,6,FALSE,6
Cell_1140,0.99537240335372,9-6-2-4-two,TRUE,6
Cell_1141,0.999304693436223,2,FALSE,6
Cell_1142,0.999910311307185,2,FALSE,6
Cell_1147,0.999811586937728,2,FALSE,6
Cell_1153,0.999401903075332,5-6-2-4-two,TRUE,6
Cell_1158,0.995479579330628,6,FALSE,6
Cell_1170,0.999137259112015,2,FALSE,6
Cell_1180,0.999877124198829,2,FALSE,6
Cell_1185,0.996049250084211,6,FALSE,6
Cell_1199,0.998865003521096,6,FALSE,6
Cell_1200,0.961947788250512,4,FALSE,6
Cell_1207,0.999959582040763,2,FALSE,6
Cell_1217,0.999980225576356,2,FALSE,6
Cell_1221,0.998786709752796,6,FALSE,6
Cell_1230,0.999665606438751,6,FALSE,6
Cell_1236,0.99982815371408,2,FALSE,6
Cell_1239,0.997422173286738,6,FALSE,6
Cell_1241,0.999002219415304,2,FALSE,6
Cell_1248,0.999674092753241,2,FALSE,6
Cell_1272,0.999930032746554,2,FALSE,6
Cell_1293,0.999899688714009,2,FALSE,6
Cell_1295,0.998813071265081,2,FALSE,6
Cell_1307,0.999454986765473,2,FALSE,6
Cell_1309,0.998188742966969,2,FALSE,6
Cell_1311,0.998507039432469,6,FALSE,6
Cell_1312,0.999663236099077,6,FALSE,6
Cell_1313,0.999917817610475,2,FALSE,6
Cell_1314,0.999794165050107,5-6-2-4-two,TRUE,6
Cell_1322,0.999641439924653,2,FALSE,6
Cell_1327,0.999619011079886,2,FALSE,6
Cell_1331,0.99984072095322,6,FALSE,6
Cell_1332,0.999146712043464,5-6-2-4-two,TRUE,6
Cell_1341,0.999557619907735,2,FALSE,6
Cell_1354,0.998177497989099,5-6-2-4-two,TRUE,6
Cell_1367,0.999600217523627,5-6-2-4-two,TRUE,6
Cell_1380,0.999841952891278,6,FALSE,6
Cell_1381,0.999984395183597,2,FALSE,6
Cell_1390,0.997981206237199,2,FALSE,6
Cell_1391,0.995963760922039,6,FALSE,6
Cell_1396,0.999599693439902,2,FALSE,6
Cell_1402,0.999950742343047,2,FALSE,6
Cell_1408,0.995977758429715,4,FALSE,6
Cell_1410,0.999967076608497,2,FALSE,6
Cell_1413,0.999803602026731,6,FALSE,6
Cell_1416,0.999862937537521,2,FALSE,6
Cell_1417,0.999831666839658,2,FALSE,6
Cell_1423,0.997447346689277,6,FALSE,6
Cell_1424,0.999857301877445,2,FALSE,6
Cell_1425,0.999511883994423,2,FALSE,6
Cell_1429,0.999919147390129,2,FALSE,6
Cell_1436,0.999710268348908,2,FALSE,6
Cell_1438,0.999984308443678,2,FALSE,6
Cell_1442,0.999927028438418,2,FALSE,6
Cell_1448,0.99993319062151,2,FALSE,6
Cell_1458,0.999396718202625,2,FALSE,6
Cell_1464,0.999912793387235,2,FALSE,6
Cell_1467,0.998432102416489,2,FALSE,6
Cell_1480,0.999844173818873,2,FALSE,6
Cell_1488,0.952051138664188,4,FALSE,6
Cell_1497,0.998099557147107,5-6-2-4-even,TRUE,6
Cell_1521,0.999964774262947,2,FALSE,6
Cell_1524,0.996834180151779,2,FALSE,6
Cell_1532,0.999896895935967,2,FALSE,6
Cell_1537,0.999505218123128,2,FALSE,6
Cell_1543,0.999522885083373,2,FALSE,6
Cell_1551,0.999617304829707,2,FALSE,6
Cell_1552,0.999979612935069,2,FALSE,6
Cell_1556,0.997295396384611,2,FALSE,6
Cell_1561,0.999435525186312,2,FALSE,6
Cell_1562,0.999029932250215,2,FALSE,6
Cell_1567,0.99997932524806,2,FALSE,6
Cell_1570,0.998703375761057,2,FALSE,6
Cell_1573,0.99885876139083,2,FALSE,6
Cell_1574,0.999778453376122,2,FALSE,6
Cell_1577,0.999149525995917,5-6-2-4-two,TRUE,6
Cell_1585,0.998515410818549,2,FALSE,6
Cell_1598,0.999951657526386,2,FALSE,6
Cell_1611,0.999414605665292,2,FALSE,6
Cell_1629,0.998966984545,2,FALSE,6
Cell_1631,0.999330429761709,2,FALSE,6
Cell_1635,0.999251507731934,2,FALSE,6
Cell_1636,0.999619957355949,2,FALSE,6
Cell_1637,0.999309204028761,2,FALSE,6
Cell_1640,0.997845438331579,2,FALSE,6
Cell_1643,0.999824829409359,2,FALSE,6
Cell_1652,0.999546954408131,5-6-2-4-two,TRUE,6
Cell_1662,0.998822952769852,2,FALSE,6
Cell_1668,0.99400102341253,6,FALSE,6
Cell_1676,0.999831647240583,2,FALSE,6
Cell_1677,0.994718688845558,6,FALSE,6
Cell_1683,0.999314325013129,6,FALSE,6
Cell_1685,0.999564577353597,2,FALSE,6
Cell_1686,0.998572920948786,5-6-2-4-two,TRUE,6
Cell_1691,0.999514070445484,6,FALSE,6
Cell_1698,0.999504398476849,2,FALSE,6
Cell_1700,0.998733613998724,6,FALSE,6
Cell_1706,0.992686038997038,6,FALSE,6
Cell_1708,0.999812974704733,2,FALSE,6
Cell_1716,0.996689610672948,5-6-2-4-one,TRUE,6
Cell_1718,0.999701302690147,5-6-2-4-two,TRUE,6
Cell_1723,0.997017303639213,5-6-2-4-one,TRUE,6
Cell_1727,0.99864501599713,4,FALSE,6
Cell_1729,0.999982597286198,2,FALSE,6
Cell_1732,0.994448375964428,6,FALSE,6
Cell_1733,0.998600786570518,6,FALSE,6
Cell_1752,0.999929680467645,2,FALSE,6
Cell_1760,0.999984643608133,2,FALSE,6
Cell_1762,0.999936205201294,2,FALSE,6
Cell_1775,0.998714394765676,5-6-2-4-two,TRUE,6
Cell_1782,0.997692760731028,6,FALSE,6
Cell_1793,0.999970805827721,2,FALSE,6
Cell_1801,0.999417764292949,6,FALSE,6
Cell_1812,0.998881299167575,6,FALSE,6
Cell_1819,0.996701040296821,6,FALSE,6
Cell_1836,0.999917184390674,2,FALSE,6
Cell_1837,0.995858483000009,6,FALSE,6
Cell_1842,0.999831552839205,6,FALSE,6
Cell_1845,0.999530363060425,5-6-2-4-two,TRUE,6
Cell_1847,0.999697563274922,6,FALSE,6
Cell_1852,0.999867838229799,2,FALSE,6
Cell_1855,0.998732540229879,5-6-2-4-two,TRUE,6
Cell_1865,0.99960198371742,6,FALSE,6
Cell_1866,0.999948413772373,2,FALSE,6
Cell_1868,0.999751996242623,6,FALSE,6
Cell_1869,0.99840423234711,6,FALSE,6
Cell_1882,0.946154852107758,5,FALSE,6
Cell_1886,0.999616713680976,2,FALSE,6
Cell_1895,0.999690570065076,2,FALSE,6
Cell_1899,0.999472665221895,2,FALSE,6
Cell_1916,0.99719774154775,2,FALSE,6
Cell_1920,0.999326503788221,5-6-2-4-two,TRUE,6
Cell_1944,0.999947883121992,2,FALSE,6
Cell_1961,0.999376842402723,2,FALSE,6
Cell_1964,0.996935454062827,6,FALSE,6
Cell_1973,0.9996899923179,2,FALSE,6
Cell_1990,0.993856761117728,6,FALSE,6
Cell_2004,0.997254814331945,2,FALSE,6
Cell_2019,0.999906506829647,2,FALSE,6
Cell_2021,0.99997862147331,2,FALSE,6
Cell_2023,0.995193407373572,2,FALSE,6
Cell_2033,0.986797261447455,6,FALSE,6
Cell_2034,0.992763451021436,6,FALSE,6
Cell_2042,0.998954684965626,6,FALSE,6
Cell_2049,0.99468639417896,5-6-2-4-even,TRUE,6
Cell_2053,0.998173165873355,2,FALSE,6
Cell_2063,0.999806719715054,5-6-2-4-two,TRUE,6
Cell_2066,0.998415001202348,2,FALSE,6
Cell_2068,0.999489243572903,5-6-2-4-two,TRUE,6
Cell_2073,0.999874073122923,2,FALSE,6
Cell_2089,0.996814023613883,6,FALSE,6
Cell_2110,0.99941447710502,2,FALSE,6
Cell_2113,0.999808168148723,6,FALSE,6
Cell_2121,0.999260287428553,5-6-2-4-two,TRUE,6
Cell_2124,0.999798755681713,6,FALSE,6
Cell_2141,0.999863045910697,6,FALSE,6
Cell_2155,0.999768663952041,2,FALSE,6
Cell_2156,0.999482308916006,6,FALSE,6
Cell_2171,0.999778061381367,2,FALSE,6
Cell_2201,0.986926546296411,6,FALSE,6
Cell_2203,0.984355213025142,6,FALSE,6
Cell_2211,0.999932900611109,6,FALSE,6
Cell_2260,0.999655703277581,2,FALSE,6
Cell_2265,0.999781692662306,2,FALSE,6
Cell_2270,0.998051475682464,6,FALSE,6
Cell_2285,0.999843928709579,2,FALSE,6
Cell_2286,0.996435709238825,5-6-2-4-two,TRUE,6
Cell_2289,0.998673164454856,5-6-2-4-even,TRUE,6
Cell_2301,0.993571369653682,6,FALSE,6
Cell_2312,0.997351267033508,6,FALSE,6
Cell_2315,0.995489770872696,6,FALSE,6
Cell_2329,0.998371100885471,6,FALSE,6
Cell_2353,0.999959495201677,2,FALSE,6
Cell_2354,0.999904417039989,6,FALSE,6
Cell_2379,0.99949991762484,2,FALSE,6
Cell_2383,0.999659793584106,2,FALSE,6
Cell_2393,0.999967614070248,6,FALSE,6
Cell_2400,0.999388951489479,5-6-2-4-even,TRUE,6
Cell_2429,0.999645669792771,5-6-2-4-two,TRUE,6
Cell_2441,0.997431579255521,2,FALSE,6
Cell_2455,0.999508478432021,2,FALSE,6
Cell_2462,0.997858289000289,2,FALSE,6
Cell_2465,0.998677994321279,2,FALSE,6
Cell_2469,0.998755130037864,2,FALSE,6
Cell_2482,0.999508230012482,2,FALSE,6
Cell_2492,0.999837808662408,2,FALSE,6
Cell_2497,0.999324310979625,2,FALSE,6
Cell_2519,0.999613495782376,2,FALSE,6
Cell_2558,0.999111913167506,6,FALSE,6
Cell_2645,0.999545117319685,2,FALSE,6
Cell_2676,0.999960757161251,6,FALSE,6
Cell_2729,0.999412612447348,6,FALSE,6
Cell_11,0.981943276833962,7,FALSE,7
Cell_19,0.854790558580332,5,FALSE,7
Cell_22,0.952182898573154,5,FALSE,7
Cell_23,0.718604436020524,5,FALSE,7
Cell_24,0.999673793520632,1,FALSE,7
Cell_43,0.992064969086071,7,FALSE,7
Cell_48,0.939917090102936,5-9-one,TRUE,7
Cell_53,0.980573865903104,3,FALSE,7
Cell_68,0.970185184396698,7-8-1-3-5-two,TRUE,7
Cell_89,0.950971029785084,5,FALSE,7
Cell_119,0.685563296127665,5,FALSE,7
Cell_134,0.988832616995005,8,FALSE,7
Cell_143,0.999629782092886,3,FALSE,7
Cell_149,0.998552549095039,8,FALSE,7
Cell_151,0.996999490080072,3,FALSE,7
Cell_155,0.599698479992837,5-9-one,TRUE,7
Cell_170,0.990108357169393,3,FALSE,7
Cell_173,0.99968574705496,3,FALSE,7
Cell_174,0.999537961273708,3,FALSE,7
Cell_175,0.870594229423966,5,FALSE,7
Cell_192,0.999883711319822,3,FALSE,7
Cell_198,0.821754984704347,5,FALSE,7
Cell_200,0.953055914629087,5,FALSE,7
Cell_209,0.987144665739613,5,FALSE,7
Cell_263,0.954253959262123,7,FALSE,7
Cell_267,0.973390156412167,8,FALSE,7
Cell_270,0.870628806655176,7,FALSE,7
Cell_285,0.970912915768214,7,FALSE,7
Cell_311,0.883169080367727,5,FALSE,7
Cell_315,0.856985468568446,5,FALSE,7
Cell_325,0.996283892696306,8,FALSE,7
Cell_328,0.997375959978187,1,FALSE,7
Cell_339,0.995135436698036,7-8-1-3-9-one,TRUE,7
Cell_350,0.917421754980817,5,FALSE,7
Cell_356,0.99970549270964,7-8-1-3-5-one,TRUE,7
Cell_364,0.952681217637378,7,FALSE,7
Cell_381,0.972943188467025,7-8-1-3-5-two,TRUE,7
Cell_389,0.996947349006378,7,FALSE,7
Cell_403,0.793250277132141,5-9-one,TRUE,7
Cell_404,0.779333996233434,7-8-1-3-6-2-4-even,TRUE,7
Cell_405,0.979574259844478,7,FALSE,7
Cell_407,0.997083470701028,7-8-1-3-9-one,TRUE,7
Cell_409,0.989852424882035,7-8-1-3-5-two,TRUE,7
Cell_415,0.994986512194355,7,FALSE,7
Cell_418,0.984987889327624,7-8-1-3-5-even,TRUE,7
Cell_448,0.928570621560156,5,FALSE,7
Cell_475,0.962938736594374,7,FALSE,7
Cell_478,0.997463201812572,8,FALSE,7
Cell_479,0.829578346286392,5,FALSE,7
Cell_497,0.824147978671311,7,FALSE,7
Cell_506,0.898391765945499,5,FALSE,7
Cell_511,0.996653347260569,7-8-1-3-5-even,TRUE,7
Cell_526,0.996908071234055,7-8-1-3-5-one,TRUE,7
Cell_529,0.890761531687842,5,FALSE,7
Cell_532,0.98909817613031,7-8-1-3-5-two,TRUE,7
Cell_540,0.917185454005347,5,FALSE,7
Cell_544,0.950833444851633,7,FALSE,7
Cell_558,0.99872244578931,7-8-1-3-5-even,TRUE,7
Cell_561,0.986363657326995,7,FALSE,7
Cell_568,0.994870475174083,7-8-1-3-5-two,TRUE,7
Cell_570,0.994001057967433,8,FALSE,7
Cell_578,0.996079212470348,8,FALSE,7
Cell_580,0.998921838356798,1,FALSE,7
Cell_584,0.920101099035019,7,FALSE,7
Cell_590,0.8801542480693,5,FALSE,7
Cell_594,0.901593768237882,7,FALSE,7
Cell_599,0.966147090302228,7-8-1-3-5-two,TRUE,7
Cell_610,0.877289009229171,5,FALSE,7
Cell_611,0.991662167882584,7-8-1-3-9-one,TRUE,7
Cell_624,0.997114440277486,7-8-1-3-5-two,TRUE,7
Cell_627,0.888793886693636,8,FALSE,7
Cell_628,0.885562974319683,7,FALSE,7
Cell_629,0.973831218112619,7-8-1-3-5-two,TRUE,7
Cell_643,0.997427036940301,1,FALSE,7
Cell_645,0.97634414078612,1,FALSE,7
Cell_658,0.820297197526024,7,FALSE,7
Cell_666,0.861228694879435,7,FALSE,7
Cell_672,0.998236035394568,3,FALSE,7
Cell_677,0.998395565697841,7-8-1-3-5-one,TRUE,7
Cell_684,0.93616596131417,8,FALSE,7
Cell_690,0.987709844391106,7-8-1-3-5-two,TRUE,7
Cell_717,0.932727182983795,7,FALSE,7
Cell_720,0.816246173137493,7,FALSE,7
Cell_723,0.891539903324645,5-9-one,TRUE,7
Cell_743,0.915891059056575,5,FALSE,7
Cell_762,0.868044931651067,7,FALSE,7
Cell_793,0.882773005724506,5,FALSE,7
Cell_797,0.970649250060493,7,FALSE,7
Cell_805,0.907340038090083,5,FALSE,7
Cell_810,0.884840025579085,7,FALSE,7
Cell_831,0.997250235010981,1,FALSE,7
